src_ip,dest_ip,protocol,src_port,dest_port,flow_duration,bytes,packets,timestamp,label
136.103.152.73,236.186.128.97,UDP,65312,28153,1.688,5593,152,2025-11-01 15:03:00,0
194.206.177.195,143.127.80.226,ICMP,27089,1430,8.434,654,109,2025-11-01 15:04:00,0
49.35.125.68,209.179.185.169,TCP,33108,54399,0.016,8471,62,2025-11-01 15:05:00,1
78.104.168.217,172.3.204.196,ICMP,50234,10382,2.029,952,78,2025-11-01 15:06:00,0
122.118.189.114,135.45.250.9,UDP,52062,1988,5.387,3053,57,2025-11-01 15:07:00,0
10.148.163.140,215.160.32.84,ICMP,12825,29320,11.926,5449,20,2025-11-01 15:08:00,0
91.231.1.118,132.64.245.106,UDP,21981,22656,1.337,198,186,2025-11-01 15:09:00,1
13.180.159.95,34.218.84.88,UDP,55398,19267,3.895,587,14,2025-11-01 15:10:00,0
144.31.31.124,207.226.191.153,TCP,3604,59054,3.861,5172,181,2025-11-01 15:11:00,0
226.10.9.15,55.136.16.149,TCP,27568,48029,10.364,2940,35,2025-11-01 15:12:00,0
17.167.145.183,188.140.130.196,ICMP,46671,43738,0.259,7714,190,2025-11-01 15:13:00,0
201.152.231.59,4.234.219.7,ICMP,63302,11890,2.762,2305,189,2025-11-01 15:14:00,1
78.123.249.217,26.202.23.235,UDP,46037,49015,1.007,8986,147,2025-11-01 15:15:00,1
114.21.243.158,10.228.12.125,UDP,33478,48478,0.109,774,84,2025-11-01 15:16:00,0
212.212.171.32,172.233.38.147,UDP,47425,1548,0.795,3831,42,2025-11-01 15:17:00,0
179.173.112.120,179.18.75.52,UDP,54820,49615,18.748,4357,172,2025-11-01 15:18:00,0
149.226.121.32,214.174.228.120,TCP,12301,44276,1.209,1964,98,2025-11-01 15:19:00,0
222.118.38.241,158.45.203.221,UDP,41415,55860,13.669,563,1,2025-11-01 15:20:00,0
12.232.174.18,149.74.123.229,TCP,34012,54458,1.149,9742,68,2025-11-01 15:21:00,0
149.140.253.149,48.61.57.18,ICMP,1899,60649,13.39,5964,104,2025-11-01 15:22:00,1
126.135.45.104,108.186.218.229,ICMP,12678,33282,5.316,8849,78,2025-11-01 15:23:00,1
238.134.150.236,48.62.11.215,TCP,61093,45057,0.601,900,174,2025-11-01 15:24:00,1
224.202.85.150,34.253.188.102,UDP,2220,13551,4.36,6224,51,2025-11-01 15:25:00,0
235.88.21.92,87.180.24.190,ICMP,52885,5175,1.917,7532,32,2025-11-01 15:26:00,1
29.12.209.2,132.221.221.141,TCP,52907,36335,2.416,5920,100,2025-11-01 15:27:00,0
29.212.206.180,170.254.48.78,ICMP,50511,20188,2.901,7941,147,2025-11-01 15:28:00,0
27.49.94.207,184.174.135.55,UDP,42208,61032,2.747,1347,39,2025-11-01 15:29:00,1
243.150.87.44,216.17.34.217,TCP,24422,3939,5.455,6386,142,2025-11-01 15:30:00,1
205.21.170.165,209.159.247.152,ICMP,15394,60834,7.313,2861,157,2025-11-01 15:31:00,1
189.96.183.3,7.12.125.219,UDP,29541,1472,1.996,3905,42,2025-11-01 15:32:00,1
191.117.18.23,112.68.99.90,TCP,29883,57156,12.909,6965,14,2025-11-01 15:33:00,1
157.29.38.108,42.108.158.202,TCP,2271,16722,13.941,8266,116,2025-11-01 15:34:00,0
111.24.127.229,110.25.213.76,TCP,25588,7052,0.208,2140,139,2025-11-01 15:35:00,1
111.135.105.186,32.90.224.125,TCP,61058,64306,0.075,9611,75,2025-11-01 15:36:00,0
144.71.128.108,245.125.51.148,ICMP,54133,7445,2.768,476,47,2025-11-01 15:37:00,0
5.2.192.132,103.104.167.187,TCP,47042,27658,4.466,2612,104,2025-11-01 15:38:00,1
104.226.223.64,205.13.171.104,TCP,8135,36181,1.628,4402,24,2025-11-01 15:39:00,1
106.97.234.217,117.213.209.48,TCP,21997,29800,1.502,348,150,2025-11-01 15:40:00,0
10.148.127.46,93.170.143.110,TCP,35678,2393,5.671,531,177,2025-11-01 15:41:00,1
231.218.154.66,163.52.161.3,TCP,1334,15730,4.603,5348,183,2025-11-01 15:42:00,0
169.111.12.137,68.245.132.138,UDP,11784,33745,0.914,561,55,2025-11-01 15:43:00,1
244.163.85.234,52.156.95.31,ICMP,19012,54131,10.792,1954,70,2025-11-01 15:44:00,0
90.57.53.12,66.203.90.69,UDP,23067,43206,5.697,2965,78,2025-11-01 15:45:00,0
209.205.13.121,165.154.86.33,ICMP,54158,29710,2.252,9600,73,2025-11-01 15:46:00,1
162.180.120.20,68.186.191.213,TCP,25968,36837,5.754,3330,163,2025-11-01 15:47:00,1
75.143.242.223,88.171.94.108,ICMP,37338,9896,0.598,3269,44,2025-11-01 15:48:00,1
247.69.55.211,240.215.176.53,TCP,55017,17256,3.158,3617,164,2025-11-01 15:49:00,1
101.185.131.111,74.48.112.114,TCP,56350,3410,0.926,5649,89,2025-11-01 15:50:00,0
125.131.19.138,194.94.190.25,UDP,39143,51742,0.212,2611,15,2025-11-01 15:51:00,0
24.245.226.154,132.178.138.145,UDP,25425,12745,2.065,272,45,2025-11-01 15:52:00,1
37.229.212.54,108.193.197.201,UDP,18405,1550,0.817,9854,122,2025-11-01 15:53:00,1
232.102.148.202,69.83.156.85,ICMP,34288,15086,5.019,2692,62,2025-11-01 15:54:00,0
38.173.3.188,201.219.252.119,ICMP,23093,44468,5.605,6290,92,2025-11-01 15:55:00,0
57.172.19.17,72.222.19.27,UDP,51139,20846,0.805,1256,178,2025-11-01 15:56:00,0
119.70.3.221,8.245.84.61,UDP,43988,14737,0.125,3579,13,2025-11-01 15:57:00,0
14.2.215.229,156.214.197.3,TCP,2222,35390,7.871,561,105,2025-11-01 15:58:00,1
80.185.54.244,197.200.6.188,ICMP,44329,2530,0.01,3106,159,2025-11-01 15:59:00,0
132.119.253.24,4.230.132.139,TCP,6934,43118,2.107,380,5,2025-11-01 16:00:00,0
162.157.81.147,125.14.191.226,ICMP,6508,56315,3.412,8290,83,2025-11-01 16:01:00,1
159.187.59.147,13.117.239.7,UDP,47189,47510,8.536,3293,136,2025-11-01 16:02:00,0
49.62.109.211,104.5.183.64,ICMP,1600,26933,9.118,4721,141,2025-11-01 16:03:00,1
150.151.108.76,231.177.29.22,ICMP,53336,8352,6.454,5673,169,2025-11-01 16:04:00,0
30.57.229.117,153.155.117.84,TCP,33845,62284,1.42,282,17,2025-11-01 16:05:00,0
159.99.191.19,167.194.132.193,UDP,49781,43063,6.368,267,32,2025-11-01 16:06:00,0
176.172.227.94,143.89.194.168,UDP,45416,11001,1.415,6743,5,2025-11-01 16:07:00,0
183.112.182.225,121.232.238.106,UDP,49627,42960,1.208,2642,126,2025-11-01 16:08:00,0
146.62.115.113,226.243.68.95,TCP,34020,39168,3.961,8358,137,2025-11-01 16:09:00,1
251.219.250.47,243.76.170.1,TCP,26378,35350,5.679,4470,107,2025-11-01 16:10:00,0
203.56.251.118,150.61.206.154,TCP,49982,22950,0.273,4893,162,2025-11-01 16:11:00,0
45.160.144.198,18.47.136.1,ICMP,31253,27570,0.309,9663,1,2025-11-01 16:12:00,1
4.147.239.47,235.136.150.107,ICMP,13046,46695,7.666,2208,168,2025-11-01 16:13:00,0
219.142.197.47,173.249.129.142,TCP,2008,56258,9.813,2788,182,2025-11-01 16:14:00,1
78.123.74.103,38.39.190.82,TCP,13684,56109,4.637,1348,126,2025-11-01 16:15:00,0
137.89.143.69,16.126.116.93,UDP,26068,19319,2.8,1633,32,2025-11-01 16:16:00,0
249.243.60.138,236.202.133.3,ICMP,19875,18696,9.332,1533,126,2025-11-01 16:17:00,0
50.2.204.107,14.251.65.224,ICMP,43833,51948,6.525,7923,99,2025-11-01 16:18:00,0
113.93.253.118,95.202.85.195,UDP,34323,15169,4.333,4817,113,2025-11-01 16:19:00,0
237.197.80.251,114.158.160.254,UDP,14735,37097,1.927,6478,178,2025-11-01 16:20:00,0
109.50.244.147,216.128.171.15,UDP,12251,39592,1.103,7148,187,2025-11-01 16:21:00,0
170.34.45.154,37.154.229.176,TCP,63671,20713,2.712,8478,190,2025-11-01 16:22:00,1
243.68.92.64,27.235.11.67,TCP,9052,52741,1.69,1122,11,2025-11-01 16:23:00,1
165.211.48.149,30.95.214.194,TCP,17969,19501,2.072,9713,23,2025-11-01 16:24:00,0
74.191.4.100,135.33.31.117,TCP,33881,53806,3.625,50,119,2025-11-01 16:25:00,0
70.89.3.126,39.95.170.171,TCP,39527,3748,0.926,2046,26,2025-11-01 16:26:00,0
231.38.241.163,206.130.173.160,ICMP,27006,64401,8.204,3569,63,2025-11-01 16:27:00,0
129.23.56.100,43.227.80.240,ICMP,62832,23209,0.786,2332,174,2025-11-01 16:28:00,1
70.40.181.174,3.248.73.117,ICMP,36937,59294,3.279,984,69,2025-11-01 16:29:00,0
60.107.187.57,63.110.39.18,UDP,2316,34228,6.852,8666,90,2025-11-01 16:30:00,0
31.83.151.217,67.102.189.138,ICMP,54286,4431,3.318,6288,134,2025-11-01 16:31:00,0
36.212.157.152,180.200.45.55,UDP,24904,18836,2.239,2329,51,2025-11-01 16:32:00,0
108.105.157.86,174.74.187.97,ICMP,33562,40100,3.221,3383,43,2025-11-01 16:33:00,1
220.134.162.183,228.25.154.166,TCP,8583,28928,9.441,2606,170,2025-11-01 16:34:00,0
220.13.119.138,22.25.213.197,ICMP,37573,62530,23.246,1799,141,2025-11-01 16:35:00,1
80.143.181.223,163.193.226.73,TCP,54243,60412,4.987,5203,25,2025-11-01 16:36:00,0
106.216.204.70,115.50.112.146,TCP,53681,53243,7.886,3915,130,2025-11-01 16:37:00,0
44.72.44.228,171.11.2.210,ICMP,36183,43949,0.073,2268,14,2025-11-01 16:38:00,0
184.106.83.82,120.229.134.225,ICMP,51394,8964,10.617,8499,145,2025-11-01 16:39:00,1
250.106.184.21,134.81.44.127,TCP,60313,21426,15.401,7059,105,2025-11-01 16:40:00,0
196.177.160.219,86.114.166.179,UDP,22563,17496,4.28,4517,104,2025-11-01 16:41:00,0
7.69.126.143,9.226.150.12,UDP,14228,44272,7.008,5957,168,2025-11-01 16:42:00,0
210.159.247.203,116.87.61.242,ICMP,3276,12599,3.595,554,39,2025-11-01 16:43:00,0
148.215.142.176,104.72.76.40,TCP,37683,9787,1.686,1783,153,2025-11-01 16:44:00,1
199.148.169.154,182.233.208.135,UDP,10890,10922,9.561,9161,48,2025-11-01 16:45:00,0
236.119.127.142,17.118.125.178,ICMP,50951,42242,4.542,7896,115,2025-11-01 16:46:00,0
57.164.57.21,24.1.226.253,ICMP,63544,30254,4.33,1488,49,2025-11-01 16:47:00,0
82.68.130.87,92.210.160.149,TCP,39021,19970,5.381,3927,161,2025-11-01 16:48:00,0
218.164.215.49,117.201.52.46,UDP,63149,23986,9.69,238,27,2025-11-01 16:49:00,1
147.114.88.85,45.8.229.6,ICMP,61935,47233,6.582,1820,45,2025-11-01 16:50:00,0
128.139.248.189,51.244.233.119,UDP,61133,11021,1.186,4940,31,2025-11-01 16:51:00,0
169.160.177.117,35.81.180.147,ICMP,25824,35142,3.145,4462,63,2025-11-01 16:52:00,1
196.126.233.249,197.24.138.202,ICMP,8577,29462,19.635,9945,112,2025-11-01 16:53:00,0
71.85.246.33,17.35.217.223,UDP,33855,14353,4.043,5753,166,2025-11-01 16:54:00,1
81.151.60.61,96.20.17.188,UDP,2811,55995,13.923,5783,108,2025-11-01 16:55:00,1
98.27.185.43,146.0.141.136,TCP,57267,15345,8.393,3544,168,2025-11-01 16:56:00,0
169.166.85.177,194.50.78.188,TCP,55232,41302,5.483,7712,186,2025-11-01 16:57:00,0
17.97.197.238,162.35.61.129,TCP,45834,54251,2.149,2607,65,2025-11-01 16:58:00,0
198.97.64.74,243.84.41.1,TCP,41861,13126,1.814,9161,11,2025-11-01 16:59:00,0
85.4.1.22,224.211.53.175,UDP,59743,37492,5.156,4665,143,2025-11-01 17:00:00,0
112.56.65.74,100.38.157.7,TCP,12750,19203,2.833,7130,97,2025-11-01 17:01:00,1
98.143.111.179,150.120.177.45,UDP,4939,52078,8.016,5392,185,2025-11-01 17:02:00,1
125.166.85.76,74.119.71.219,ICMP,48447,42233,7.145,1459,112,2025-11-01 17:03:00,0
88.238.167.38,138.141.45.123,UDP,46436,710,1.871,9562,153,2025-11-01 17:04:00,1
188.58.137.99,244.117.74.6,TCP,1116,6993,6.066,2597,167,2025-11-01 17:05:00,0
192.242.62.49,21.189.224.147,UDP,11958,33507,3.412,7910,33,2025-11-01 17:06:00,0
192.31.134.21,103.87.209.99,UDP,31019,63665,1.953,463,29,2025-11-01 17:07:00,0
20.153.126.68,244.61.106.229,UDP,33493,26355,2.663,189,186,2025-11-01 17:08:00,0
110.115.213.143,83.180.151.56,UDP,63981,13234,11.286,9745,11,2025-11-01 17:09:00,1
120.231.212.79,190.161.21.68,UDP,2701,47461,2.228,8135,141,2025-11-01 17:10:00,0
214.115.91.14,185.9.65.8,TCP,29266,4591,1.694,178,69,2025-11-01 17:11:00,0
155.124.232.168,225.122.37.235,UDP,22916,28707,2.168,7105,21,2025-11-01 17:12:00,0
58.27.25.113,123.61.155.138,TCP,23138,13719,1.208,1910,3,2025-11-01 17:13:00,0
191.65.152.248,45.64.225.67,ICMP,37656,22472,3.933,2101,154,2025-11-01 17:14:00,1
254.130.199.44,137.132.105.138,UDP,28081,36487,0.798,8160,161,2025-11-01 17:15:00,1
97.41.243.227,140.81.57.149,ICMP,63589,13106,8.503,8221,94,2025-11-01 17:16:00,0
6.166.179.23,149.192.130.69,TCP,55112,40970,1.278,4320,22,2025-11-01 17:17:00,0
89.122.177.171,89.249.63.177,UDP,51577,5082,4.557,5736,62,2025-11-01 17:18:00,0
147.196.50.11,72.16.72.160,ICMP,51782,48823,0.668,782,5,2025-11-01 17:19:00,0
248.11.73.8,70.112.231.21,TCP,45940,42698,19.188,6464,147,2025-11-01 17:20:00,0
152.251.219.41,135.6.110.231,ICMP,61777,51731,3.031,4221,9,2025-11-01 17:21:00,0
164.228.84.72,246.26.7.201,UDP,45055,50711,8.635,8308,58,2025-11-01 17:22:00,1
55.136.46.143,28.206.193.199,UDP,51073,26719,7.319,2031,24,2025-11-01 17:23:00,0
176.237.103.210,47.209.85.242,UDP,61299,59968,6.253,5296,167,2025-11-01 17:24:00,0
42.59.211.198,10.245.113.33,TCP,48905,20385,8.783,3745,61,2025-11-01 17:25:00,0
12.129.6.80,135.130.13.172,ICMP,38379,4546,0.529,1056,127,2025-11-01 17:26:00,0
131.108.2.27,46.60.163.13,TCP,53889,5340,5.674,8328,48,2025-11-01 17:27:00,0
114.106.39.230,16.207.245.133,ICMP,53307,15354,1.545,1034,178,2025-11-01 17:28:00,0
161.219.128.247,244.216.37.230,TCP,32556,59488,7.706,9786,62,2025-11-01 17:29:00,0
8.100.159.124,178.37.102.56,UDP,51708,58209,15.718,6981,181,2025-11-01 17:30:00,0
176.106.100.4,63.253.119.48,ICMP,56711,26377,11.588,9264,149,2025-11-01 17:31:00,0
222.197.109.246,105.217.58.77,ICMP,11193,28029,0.611,8314,38,2025-11-01 17:32:00,0
19.31.136.12,172.242.217.127,ICMP,57462,19101,2.307,9767,118,2025-11-01 17:33:00,1
139.45.118.16,55.54.128.136,TCP,35590,4303,2.265,4565,59,2025-11-01 17:34:00,1
129.62.108.119,127.131.84.254,UDP,58338,1810,0.652,5249,97,2025-11-01 17:35:00,1
245.20.157.13,214.114.180.58,ICMP,47574,62290,0.516,552,171,2025-11-01 17:36:00,0
162.3.155.102,37.48.66.19,TCP,51527,28918,2.43,1962,17,2025-11-01 17:37:00,0
250.222.58.247,129.28.86.33,ICMP,31764,5831,24.186,1737,69,2025-11-01 17:38:00,0
128.26.68.25,119.179.168.151,UDP,47200,18382,4.208,1954,172,2025-11-01 17:39:00,0
131.96.195.25,133.70.184.250,ICMP,11054,48925,4.861,4793,191,2025-11-01 17:40:00,1
148.161.153.126,134.176.21.241,UDP,11776,65522,3.184,6856,23,2025-11-01 17:41:00,0
254.132.226.189,77.203.3.254,TCP,8075,48638,5.428,8878,103,2025-11-01 17:42:00,1
220.220.8.116,72.191.164.159,TCP,57034,52084,15.694,837,196,2025-11-01 17:43:00,1
230.177.133.211,165.127.44.218,UDP,61359,2131,4.442,8308,154,2025-11-01 17:44:00,1
60.171.120.139,235.135.167.225,UDP,43647,4413,0.336,6264,94,2025-11-01 17:45:00,1
194.174.107.108,237.92.4.156,TCP,11613,10885,3.395,6737,176,2025-11-01 17:46:00,0
201.212.215.226,245.103.80.247,UDP,12419,60521,24.635,8973,175,2025-11-01 17:47:00,0
214.130.75.220,87.236.136.130,UDP,13857,55666,2.45,1265,46,2025-11-01 17:48:00,0
30.217.239.21,63.223.50.116,ICMP,1622,35565,4.506,5606,29,2025-11-01 17:49:00,0
156.247.217.190,113.30.6.158,TCP,15391,24133,0.564,9196,34,2025-11-01 17:50:00,0
161.212.162.180,186.2.50.243,TCP,19452,46776,0.761,5962,10,2025-11-01 17:51:00,0
34.40.50.175,56.72.9.61,UDP,17666,47734,10.384,5076,20,2025-11-01 17:52:00,1
82.57.74.185,238.49.121.175,UDP,21979,22708,1.786,8543,34,2025-11-01 17:53:00,0
23.175.127.150,218.0.221.185,UDP,41795,30479,1.822,2686,101,2025-11-01 17:54:00,1
17.68.107.139,38.189.78.89,TCP,57144,6746,2.449,7724,141,2025-11-01 17:55:00,0
94.14.90.163,198.81.192.190,ICMP,11121,45656,16.978,2771,87,2025-11-01 17:56:00,1
33.211.124.16,184.66.16.127,TCP,61387,37971,0.441,8864,138,2025-11-01 17:57:00,0
162.65.226.168,112.135.59.241,ICMP,14231,34324,8.54,4734,45,2025-11-01 17:58:00,0
248.155.46.167,40.208.88.190,UDP,23584,11883,2.089,5585,128,2025-11-01 17:59:00,0
198.200.147.124,41.139.220.217,TCP,24450,62281,9.468,3721,89,2025-11-01 18:00:00,1
1.199.246.87,115.99.116.182,ICMP,58755,11765,23.991,454,82,2025-11-01 18:01:00,0
128.190.66.4,89.92.138.60,TCP,62237,24566,2.144,9774,119,2025-11-01 18:02:00,1
186.152.46.38,68.77.45.38,ICMP,60229,4444,0.693,9003,92,2025-11-01 18:03:00,0
143.190.20.227,189.16.65.200,ICMP,45616,13584,0.78,4519,136,2025-11-01 18:04:00,0
57.116.180.46,36.73.6.228,TCP,1821,41291,7.109,7239,5,2025-11-01 18:05:00,0
244.141.227.204,16.13.79.25,UDP,44487,53858,0.783,8718,20,2025-11-01 18:06:00,1
145.38.136.99,105.3.156.127,TCP,6737,10137,1.508,7572,121,2025-11-01 18:07:00,0
252.76.206.210,56.5.128.167,UDP,41103,21224,1.143,6447,172,2025-11-01 18:08:00,1
115.224.133.251,129.114.231.191,ICMP,21428,20343,2.198,7349,58,2025-11-01 18:09:00,0
219.150.186.91,57.194.64.65,ICMP,60293,53817,0.386,8261,148,2025-11-01 18:10:00,0
98.119.45.38,103.20.236.158,TCP,6935,9877,9.716,8361,199,2025-11-01 18:11:00,0
142.99.244.72,224.32.175.22,TCP,4978,59781,9.836,7985,89,2025-11-01 18:12:00,0
190.34.146.30,222.181.109.4,UDP,43611,58315,2.663,5229,100,2025-11-01 18:13:00,0
78.250.83.113,215.182.171.217,UDP,64735,747,4.735,4254,115,2025-11-01 18:14:00,1
25.167.87.14,140.208.244.207,TCP,5336,34953,5.135,2414,74,2025-11-01 18:15:00,1
154.101.214.150,74.226.118.244,UDP,31899,24331,6.917,4023,168,2025-11-01 18:16:00,0
176.248.82.110,180.92.203.65,UDP,42772,14053,3.677,247,16,2025-11-01 18:17:00,0
179.130.169.19,65.9.145.47,TCP,55815,42345,3.57,8179,4,2025-11-01 18:18:00,0
201.27.211.173,66.48.199.22,TCP,56355,32577,4.989,9213,10,2025-11-01 18:19:00,1
71.205.62.73,86.25.217.137,ICMP,56955,28607,6.071,4342,179,2025-11-01 18:20:00,1
251.123.118.121,149.94.243.191,ICMP,19464,31002,2.129,6951,48,2025-11-01 18:21:00,0
252.18.174.244,107.133.247.14,TCP,59431,54474,2.005,6730,20,2025-11-01 18:22:00,0
142.119.165.181,161.70.151.201,ICMP,16852,9211,1.572,151,32,2025-11-01 18:23:00,1
61.163.167.209,75.119.214.112,UDP,31922,15080,3.98,7193,194,2025-11-01 18:24:00,0
30.8.63.161,51.129.142.163,TCP,47744,27155,2.233,4749,60,2025-11-01 18:25:00,1
120.51.88.142,36.243.117.220,ICMP,40894,28688,3.886,5080,11,2025-11-01 18:26:00,0
203.52.226.233,167.235.3.192,TCP,56820,7149,2.604,1449,20,2025-11-01 18:27:00,0
187.77.221.41,202.5.184.158,ICMP,46452,12856,9.062,8937,23,2025-11-01 18:28:00,0
196.250.67.220,246.109.98.241,TCP,16451,28517,0.38,5912,127,2025-11-01 18:29:00,0
8.1.104.125,235.201.121.253,UDP,30665,15474,4.246,8172,77,2025-11-01 18:30:00,1
110.85.168.120,117.95.233.234,ICMP,23193,51177,4.286,6315,35,2025-11-01 18:31:00,0
127.254.182.16,67.119.217.15,TCP,35239,64580,2.42,7033,145,2025-11-01 18:32:00,0
221.61.112.176,17.218.17.115,UDP,50690,30286,2.732,4239,10,2025-11-01 18:33:00,1
158.11.34.11,147.75.87.197,ICMP,46443,22558,8.05,2640,38,2025-11-01 18:34:00,0
64.237.49.213,152.90.47.158,ICMP,52089,42503,1.647,4897,83,2025-11-01 18:35:00,0
149.68.47.20,15.174.122.230,TCP,48904,14220,10.255,7846,32,2025-11-01 18:36:00,0
101.194.171.161,127.171.97.155,UDP,2975,51864,11.333,6845,54,2025-11-01 18:37:00,0
245.252.200.189,84.191.40.96,TCP,22978,44007,5.258,7538,57,2025-11-01 18:38:00,0
137.67.34.209,68.4.52.122,ICMP,14851,56171,7.411,5079,107,2025-11-01 18:39:00,0
226.215.223.65,136.21.105.7,TCP,9989,47126,4.746,9079,25,2025-11-01 18:40:00,0
8.44.86.175,150.45.29.126,TCP,34120,58799,3.725,2983,142,2025-11-01 18:41:00,0
168.75.181.76,101.143.78.133,UDP,10009,39966,17.008,8107,45,2025-11-01 18:42:00,0
174.46.14.105,67.22.188.74,UDP,33665,60348,1.661,8400,172,2025-11-01 18:43:00,0
147.25.51.93,5.150.206.82,ICMP,59329,34471,0.837,6740,118,2025-11-01 18:44:00,0
150.231.20.51,25.7.222.149,UDP,23921,64148,1.695,1024,38,2025-11-01 18:45:00,0
38.19.248.157,2.21.71.87,TCP,46676,38298,4.768,1147,125,2025-11-01 18:46:00,0
179.131.54.199,224.71.67.64,ICMP,6997,39985,1.024,8338,36,2025-11-01 18:47:00,0
92.27.3.150,94.18.127.87,UDP,18818,45381,11.974,7472,88,2025-11-01 18:48:00,0
76.172.66.86,82.253.180.221,TCP,8738,40424,2.647,4382,124,2025-11-01 18:49:00,1
236.193.215.162,87.96.51.175,TCP,2161,38186,9.484,1593,167,2025-11-01 18:50:00,0
91.182.104.1,82.181.171.97,ICMP,54842,48902,1.433,2042,167,2025-11-01 18:51:00,0
72.86.165.6,135.114.91.1,ICMP,55333,6325,1.878,8144,13,2025-11-01 18:52:00,1
214.152.209.145,63.247.230.226,UDP,51744,20258,0.305,537,194,2025-11-01 18:53:00,1
61.11.5.218,167.18.30.77,UDP,38264,8314,1.49,4989,162,2025-11-01 18:54:00,1
27.135.210.124,121.23.68.215,UDP,57742,47228,3.37,1461,124,2025-11-01 18:55:00,0
106.192.184.93,211.192.160.59,UDP,37066,26053,14.607,3514,15,2025-11-01 18:56:00,0
109.240.98.168,114.247.160.160,ICMP,4297,49418,2.462,6020,58,2025-11-01 18:57:00,0
142.34.175.237,187.219.100.169,TCP,23651,24604,5.105,4413,112,2025-11-01 18:58:00,0
84.55.176.141,12.200.241.119,TCP,53645,21763,2.791,8773,59,2025-11-01 18:59:00,0
189.229.48.46,139.96.146.182,UDP,33217,18509,0.24,7350,194,2025-11-01 19:00:00,1
113.189.135.43,57.41.97.199,ICMP,56108,16816,3.501,9020,52,2025-11-01 19:01:00,0
148.123.96.90,31.179.1.211,UDP,16175,4975,0.341,8587,69,2025-11-01 19:02:00,0
39.84.244.177,166.31.137.105,UDP,11179,20162,10.758,5683,103,2025-11-01 19:03:00,0
192.61.105.107,136.217.221.75,ICMP,27765,56190,6.993,9458,5,2025-11-01 19:04:00,1
54.125.232.9,105.147.251.148,TCP,23972,29731,2.379,8481,43,2025-11-01 19:05:00,0
88.36.48.41,127.8.199.252,TCP,39154,12724,5.111,6218,8,2025-11-01 19:06:00,1
17.87.20.51,15.225.215.97,UDP,5660,15474,0.594,571,78,2025-11-01 19:07:00,1
59.166.182.41,105.232.236.63,ICMP,39138,1086,6.063,8790,93,2025-11-01 19:08:00,1
39.140.191.11,232.218.20.5,TCP,61940,22580,8.65,1659,63,2025-11-01 19:09:00,1
238.146.138.77,125.162.84.196,TCP,60243,22644,8.623,1331,196,2025-11-01 19:10:00,0
127.45.44.1,113.175.79.249,ICMP,51412,26671,1.672,3164,163,2025-11-01 19:11:00,1
168.107.18.76,223.217.189.116,ICMP,32673,18870,1.531,4920,199,2025-11-01 19:12:00,0
72.199.188.245,163.197.96.21,TCP,44730,15772,3.684,4153,32,2025-11-01 19:13:00,0
109.11.188.240,80.238.38.162,UDP,38000,41061,17.175,9359,97,2025-11-01 19:14:00,0
161.44.89.103,234.120.123.143,UDP,38260,54551,12.661,3951,118,2025-11-01 19:15:00,0
220.249.196.8,6.193.215.56,TCP,3370,10347,2.229,7199,24,2025-11-01 19:16:00,0
153.90.173.87,49.91.128.65,UDP,15008,21463,7.567,1147,50,2025-11-01 19:17:00,0
158.236.174.215,28.99.147.176,UDP,2066,39971,12.712,5467,118,2025-11-01 19:18:00,0
177.174.83.82,72.64.217.51,ICMP,14087,19433,1.512,5310,187,2025-11-01 19:19:00,1
146.193.67.222,171.48.152.74,ICMP,54942,55655,8.868,6536,193,2025-11-01 19:20:00,0
161.126.163.82,204.168.198.192,ICMP,21514,13175,1.559,1727,128,2025-11-01 19:21:00,0
229.146.238.156,189.11.238.104,UDP,41991,17184,2.103,6027,112,2025-11-01 19:22:00,0
168.83.112.225,81.196.126.14,ICMP,57496,29698,1.108,4511,38,2025-11-01 19:23:00,0
76.121.242.143,34.47.60.209,ICMP,62064,52975,3.537,5721,166,2025-11-01 19:24:00,0
41.166.1.191,35.118.64.59,TCP,37523,5612,9.267,3515,149,2025-11-01 19:25:00,1
29.104.201.194,242.241.35.207,ICMP,43557,46960,3.754,2617,151,2025-11-01 19:26:00,0
51.74.204.10,252.146.242.42,TCP,8326,22394,0.659,2572,174,2025-11-01 19:27:00,0
142.209.50.118,69.146.106.39,UDP,22900,25872,1.45,4257,197,2025-11-01 19:28:00,1
201.120.38.28,69.179.11.83,ICMP,50636,5264,4.138,6977,158,2025-11-01 19:29:00,0
3.83.197.155,175.203.35.126,TCP,17318,41395,4.376,2069,168,2025-11-01 19:30:00,0
117.1.92.166,63.75.81.241,TCP,61674,21955,4.301,9375,82,2025-11-01 19:31:00,1
131.143.93.40,51.239.42.34,TCP,3326,64092,0.401,5998,70,2025-11-01 19:32:00,0
2.80.168.254,240.96.48.146,UDP,20041,11997,7.006,5458,69,2025-11-01 19:33:00,0
12.162.234.65,125.188.56.93,ICMP,43335,10806,12.008,6230,170,2025-11-01 19:34:00,0
55.44.206.218,109.4.216.24,UDP,1385,9108,3.572,7804,146,2025-11-01 19:35:00,0
101.212.61.49,221.191.58.38,TCP,39285,10468,6.344,9979,187,2025-11-01 19:36:00,0
127.222.152.23,161.9.164.252,UDP,57322,21025,12.268,4859,13,2025-11-01 19:37:00,1
152.248.37.28,225.214.249.126,UDP,18195,54486,5.145,5959,119,2025-11-01 19:38:00,0
21.181.106.146,11.23.87.199,TCP,50384,41608,5.609,8449,102,2025-11-01 19:39:00,0
164.98.172.119,114.20.147.245,ICMP,42250,18680,6.39,2850,21,2025-11-01 19:40:00,0
